target_start_utc,decision_time_utc,realised_price_gbp_mwh,frozen_prediction_gbp_mwh,previous_settlement_day_reference_gbp_mwh,ewma_correction_gbp_mwh,ewma_prediction_gbp_mwh,ewma_abs_error_gbp_mwh,ewma_history_rows,ewma_history_latest_target_utc,ewma_interval_lower_gbp_mwh,ewma_interval_upper_gbp_mwh,ewma_interval_covered
2026-08-16 06:00:00+00:00,2026-08-16 04:00:00+00:00,125.8,131.964066491907,129.3,16.60587413297652,148.56994062488351,22.769940624883517,1664,2026-08-16T03:30:00+00:00,113.84623769562137,183.29364355414566,True
2026-08-16 06:30:00+00:00,2026-08-16 04:30:00+00:00,137.91,137.74709559650594,139.46,16.610638504796707,154.35773410130264,16.447734101302643,1665,2026-08-16T04:00:00+00:00,119.6340311720405,189.08143703056479,True
2026-08-16 07:00:00+00:00,2026-08-16 05:00:00+00:00,129.84,131.1343750340051,135.92,16.4855931590311,147.61996819303621,17.77996819303621,1666,2026-08-16T04:30:00+00:00,112.89626526377404,182.34367112229836,True
2026-08-16 07:30:00+00:00,2026-08-16 05:30:00+00:00,136.12,126.05513978268618,129.24,16.362549382641074,142.41768916532726,6.297689165327256,1667,2026-08-16T05:00:00+00:00,107.6939862360651,177.14139209458943,True
2026-08-16 08:00:00+00:00,2026-08-16 06:00:00+00:00,138.94,130.78813690197828,128.87,16.350848030057875,147.13898493203615,8.198984932036154,1668,2026-08-16T05:30:00+00:00,112.41528200277399,181.8626878612983,True
2026-08-16 08:30:00+00:00,2026-08-16 06:30:00+00:00,139.06,100.06523716989024,130.44,16.0280561729123,116.09329334280254,22.966706657197463,1669,2026-08-16T06:00:00+00:00,81.36959041354038,150.8169962720647,True
2026-08-16 09:00:00+00:00,2026-08-16 07:00:00+00:00,143.18,121.58183396092667,134.43,15.800600643443218,137.3824346043699,5.797565395630102,1670,2026-08-16T06:30:00+00:00,102.65873167510775,172.10613753363208,True
2026-08-16 09:30:00+00:00,2026-08-16 07:30:00+00:00,141.47,106.65080130925904,138.83,15.555513372896703,122.20631468215574,19.263685317844264,1671,2026-08-16T07:00:00+00:00,87.48261175289358,156.9300176114179,True
2026-08-16 10:00:00+00:00,2026-08-16 08:00:00+00:00,133.21,115.36233083536658,137.77,15.476794969266907,130.83912580463348,2.3708741953665253,1672,2026-08-16T07:30:00+00:00,96.11542287537132,165.56282873389563,True
2026-08-16 10:30:00+00:00,2026-08-16 08:30:00+00:00,130.26,115.8438411027726,130.15,15.371778876051327,131.21561997882392,0.9556199788239326,1673,2026-08-16T08:00:00+00:00,96.49191704956175,165.93932290808607,True
2026-08-16 11:00:00+00:00,2026-08-16 09:00:00+00:00,129.25,115.85269716607176,127.15,15.710456904537448,131.56315407060922,2.3131540706092153,1674,2026-08-16T08:30:00+00:00,96.83945114134704,166.28685699987133,True
2026-08-16 11:30:00+00:00,2026-08-16 09:30:00+00:00,122.06,119.23488919440038,123.97,15.794867820866273,135.02975701526665,12.969757015266651,1675,2026-08-16T09:00:00+00:00,100.3060540860045,169.7534599445288,True
2026-08-16 12:00:00+00:00,2026-08-16 10:00:00+00:00,124.27,115.66158801943826,123.11,16.067615873559433,131.7292038929977,7.4592038929977065,1676,2026-08-16T09:30:00+00:00,97.00550096373553,166.45290682225982,True
